"","crisno","year","crisname","history","crisis","victory1","prevail1","victory2","prevail2","nuclear_start_1","nuclear_start_2","ssbn_count_2024_1","ssbn_count_2024_2","ssbn_start_1","ssbn_start_2","hydrogen_start_1","hydrogen_start_2","sss_start_1","sss_start_2","coder","kinetic2","a1democracy","a2democracy","complexity","salience","independence","a2awareness","a1awareness","a2threat","a1threat"
"162",183,1961,"KUWAIT INDEPENDENCE",2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"ben samir joint",0,0,0,"",3,"1",1,1,"","CONVENTIONAL"
"163",183,1961,"KUWAIT INDEPENDENCE",2,1,0,0,1,1,0,1,0,4,0,0,0,1,0,0,"ben samir joint",0,0,1,"",3,"1",1,1,"","CONVENTIONAL"
"164",184,1961,"BIZERTA",1,1,1,1,0,0,1,0,4,0,0,0,0,0,0,0,"samir",1,1,0,"0",2,"1",1,1,"CONVENTIONAL","CONVENTIONAL"
"165",184,1961,"BIZERTA",2,1,1,1,0,0,1,0,4,0,0,0,0,0,0,0,"ben samir joint",1,1,0,"",2,"1",1,1,"CONVENTIONAL","CONVENTIONAL"
"166",184,1961,"BIZERTA",3,1,0,0,1,1,0,1,0,4,0,0,0,0,0,0,"ben samir joint",1,0,1,"",2,"1",1,1,"CONVENTIONAL","CONVENTIONAL"
"167",185,1961,"BERLIN WALL",1,1,0,1,0,1,1,0,11,0,1,0,1,0,0,0,"samir",0,0,1,"0",3,"1",1,1,"","CONVENTIONAL"
"168",185,1961,"BERLIN WALL",1,1,0,1,0,1,1,1,11,14,1,1,1,1,0,1,"samir",0,0,1,"0",3,"1",1,1,"CONVENTIONAL","CONVENTIONAL"
"169",185,1961,"BERLIN WALL",2,1,0,1,0,1,0,1,0,11,0,1,0,1,0,0,"ben samir joint",0,0,1,"",3,"1",1,1,"","CONVENTIONAL"
"170",185,1961,"BERLIN WALL",2,1,0,1,0,1,1,1,11,14,1,1,1,1,0,1,"ben samir joint",0,0,1,"",3,"1",1,1,"CONVENTIONAL","CONVENTIONAL"
"171",186,1961,"VIET CONG ATTACK",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"samir",1,0,1,"0",3,"0",1,1,"",""
"172",186,1961,"VIET CONG ATTACK",1,1,0,1,0,1,0,1,0,14,0,1,0,1,0,1,"samir",0,0,1,"0",3,"0",1,1,"",""
"173",186,1961,"VIET CONG ATTACK",1,1,0,1,0,1,1,0,11,0,1,0,1,0,0,0,"samir",0,0,1,"0",3,"0",1,1,"",""
"174",186,1961,"VIET CONG ATTACK",2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"ben samir joint",1,0,1,"",3,"0",1,1,"",""
"175",186,1961,"VIET CONG ATTACK",2,1,0,1,0,1,0,1,0,14,0,1,0,1,0,1,"ben samir joint",0,0,1,"",3,"0",1,1,"",""
"176",186,1961,"VIET CONG ATTACK",2,1,0,1,0,1,1,0,11,0,1,0,1,0,0,0,"ben samir joint",0,0,1,"",3,"0",1,1,"",""
"177",187,1961,"WEST IRIAN II",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"samir",1,1,1,"0",2,"1",1,1,"NONE","CONVENTIONAL; ECONOMIC"
"178",187,1961,"WEST IRIAN II",1,1,1,1,0,0,1,0,11,0,1,0,1,0,0,0,"samir",0,0,1,"0",2,"1",1,1,"NONE","NONE"
"179",187,1961,"WEST IRIAN II",2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"ben samir joint",1,1,1,"",2,"1",1,1,"NONE","CONVENTIONAL; ECONOMIC"
"180",187,1961,"WEST IRIAN II",2,1,1,1,0,0,1,0,11,0,1,0,1,0,0,0,"ben samir joint",0,0,1,"",2,"1",1,1,"NONE","NONE"
"181",193,1962,"NAM THA",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"samir",1,0,0,"0",3,"0",1,1,"",""
"182",193,1962,"NAM THA",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"samir",0,0,0,"1",2,"0",1,1,"",""
"183",193,1962,"NAM THA",1,1,0,1,0,1,0,1,0,14,0,1,0,1,0,1,"samir",1,0,1,"0",3,"0",1,1,"",""
"184",193,1962,"NAM THA",1,1,0,1,0,1,0,1,6,14,0,1,0,1,0,1,"samir",0,0,1,"0",4,"0",1,0,"",""
"185",193,1962,"NAM THA",2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"ben samir joint",1,0,0,"",3,"0",1,1,"",""
"186",193,1962,"NAM THA",2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"ben samir joint",0,0,0,"",2,"0",1,1,"",""
"187",193,1962,"NAM THA",2,1,0,1,0,1,0,1,0,14,0,1,0,1,0,1,"ben samir joint",1,0,1,"",3,"0",1,1,"",""
"188",193,1962,"NAM THA",2,1,0,1,0,1,1,0,14,6,1,0,1,0,1,0,"ben samir joint",0,0,1,"",4,"0",1,0,"",""
"189",194,1962,"CHINA/INDIA BDR. II",1,1,1,1,0,0,0,0,6,2,0,0,0,0,0,0,"samir",1,0,1,"0",4,"0",1,1,"",""
"190",194,1962,"CHINA/INDIA BDR. II",1,1,1,1,0,1,0,1,6,14,0,1,0,1,0,1,"samir",0,0,1,"1",1,"0",1,1,"",""
"191",194,1962,"CHINA/INDIA BDR. II",1,1,1,1,0,1,0,1,6,11,0,1,0,1,0,0,"samir",0,0,0,"0",2,"0",1,1,"",""
"192",194,1962,"CHINA/INDIA BDR. II",1,1,1,1,0,1,0,1,6,4,0,0,0,1,0,0,"samir",0,0,1,"0",1,"0",1,1,"",""
"193",194,1962,"CHINA/INDIA BDR. II",1,1,1,1,0,1,0,0,6,0,0,0,0,0,0,0,"samir",0,0,1,"0",1,"0",1,1,"",""
"194",194,1962,"CHINA/INDIA BDR. II",1,1,1,1,0,1,0,0,6,0,0,0,0,0,0,0,"samir",0,0,1,"0",1,"0",1,1,"",""
"195",194,1962,"CHINA/INDIA BDR. II",2,1,1,1,0,0,0,0,6,2,0,0,0,0,0,0,"ben samir joint",1,0,1,"",4,"0",1,1,"",""
"196",194,1962,"CHINA/INDIA BDR. II",2,1,1,1,0,1,0,1,6,14,0,1,0,1,0,1,"ben samir joint",0,0,1,"",1,"0",1,1,"",""
"197",194,1962,"CHINA/INDIA BDR. II",2,1,1,1,0,1,0,1,6,11,0,1,0,1,0,0,"ben samir joint",0,0,0,"",2,"0",1,1,"",""
"198",194,1962,"CHINA/INDIA BDR. II",2,1,1,1,0,1,0,1,6,4,0,0,0,1,0,0,"ben samir joint",0,0,1,"",1,"0",1,1,"",""
"199",194,1962,"CHINA/INDIA BDR. II",2,1,1,1,0,1,0,0,6,0,0,0,0,0,0,0,"ben samir joint",0,0,1,"",1,"0",1,1,"",""
"200",194,1962,"CHINA/INDIA BDR. II",2,1,1,1,0,1,0,0,6,0,0,0,0,0,0,0,"ben samir joint",0,0,1,"",1,"0",1,1,"",""
"201",195,1962,"YEMEN WAR I",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"samir",1,0,0,"",4,"1",1,1,"",""
"202",195,1962,"YEMEN WAR I",1,1,1,1,0,0,1,0,11,0,1,0,1,0,0,0,"samir",1,0,0,"",4,"1",1,1,"",""
"203",195,1962,"YEMEN WAR I",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"samir",1,0,0,"",2,"1",1,1,"",""
"204",195,1962,"YEMEN WAR I",1,1,1,1,0,0,1,0,11,0,1,0,1,0,0,0,"samir",1,0,0,"",2,"1",1,1,"",""
"205",195,1962,"YEMEN WAR I",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"samir",1,0,0,"",2,"1",1,1,"",""
"206",195,1962,"YEMEN WAR I",1,1,1,1,0,0,1,0,11,0,1,0,1,0,0,0,"samir",1,0,0,"",2,"1",1,1,"",""
"207",196,1962,"CUBAN MISSILES",1,1,0,0,0,0,1,1,14,11,1,1,1,1,1,0,"samir",1,1,0,"",5,"1",1,1,"Nuclear, Conventional","Nuclear, Conventional"
"208",196,1962,"CUBAN MISSILES",1,1,0,0,0,0,1,0,14,0,1,0,1,0,1,0,"samir",0,1,0,"",1,"1",1,1,"Conventional","Conventional"
"209",196,1962,"CUBAN MISSILES",2,1,1,1,0,0,1,1,14,11,1,1,1,1,1,0,"max",1,1,0,"",5,"1",1,1,"Nuclear, Conventional","Nuclear, Conventional"
"210",196,1962,"CUBAN MISSILES",2,1,1,1,0,0,1,0,14,0,1,0,1,0,1,0,"max",0,1,0,"",1,"1",1,1,"Conventional","Conventional"
"211",197,1963,"MALAYSIA FEDERATION",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"samir",1,0,1,"",2,"1",1,1,"",""
"212",197,1963,"MALAYSIA FEDERATION",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"samir",1,0,1,"",2,"1",1,1,"",""
"213",197,1963,"MALAYSIA FEDERATION",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"samir",1,0,1,"",2,"1",1,1,"",""
"214",197,1963,"MALAYSIA FEDERATION",1,1,0,0,1,1,0,1,0,4,0,0,0,1,0,0,"samir",1,0,1,"",2,"1",1,1,"",""
"215",198,1963,"DOM. REP./HAITI II",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"samir",0,0,1,"",2,"0",1,1,"Conventional",""
"216",199,1963,"ALGERIA/MOROCCO BDR.",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"samir",1,0,0,"",3,"1",1,1,"",""
"217",199,1963,"ALGERIA/MOROCCO BDR.",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"samir",1,0,0,"",3,"1",1,1,"",""
"218",199,1963,"ALGERIA/MOROCCO BDR.",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"samir",1,0,0,"",3,"1",1,1,"",""
"219",202,1963,"CYPRUS I",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"samir",0,1,1,"",3,"1",1,1,"",""
"220",202,1963,"CYPRUS I",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"samir",1,1,1,"",3,"1",1,1,"","Conventional"
"221",203,1964,"JORDAN WATERS",1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"samir",1,0,1,"",3,"0",1,1,"",""
"222",203,1964,"JORDAN WATERS",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"samir",0,1,0,"",1,"0",1,1,"",""
"223",203,1964,"JORDAN WATERS",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"samir",0,1,0,"",1,"0",1,1,"",""
"224",203,1964,"JORDAN WATERS",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"samir",0,1,0,"",1,"0",1,1,"",""
"225",204,1964,"DAHOMEY/NIGER",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"samir",NA,NA,NA,"",3,NA,NA,NA,"",""
"226",205,1963,"BURUNDI/RWANDA",1,1,0,0,1,1,0,0,6,0,0,0,0,0,0,0,"samir",1,0,0,"",4,"1",1,1,"",""
"227",206,1964,"PANAMA FLAG",1,1,0,0,0,0,0,1,0,14,0,1,0,1,0,1,"samir",1,1,1,"",2,"1",1,1,"",""
"228",208,1964,"OGADEN I",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"samir",1,0,0,"",3,"1",1,1,"",""
"229",209,1964,"YEMEN WAR II",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"samir",NA,NA,NA,"",NA,NA,NA,NA,"",""
"230",210,1964,"GULF OF TONKIN",1,1,0,0,0,0,1,0,14,0,1,0,1,0,1,0,"ben t",1,1,0,"",4,"0",1,1,"",""
"231",210,1964,"GULF OF TONKIN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ben t",1,0,1,"",1,"0",1,1,"",""
"232",211,1964,"CONGO II",1,1,0,0,1,1,1,0,11,0,1,0,1,0,1,0,"ben t",1,0,0,"",1,"0",1,1,"",""
"233",211,1964,"CONGO II",1,1,0,0,1,1,1,1,11,14,1,1,1,1,1,1,"ben t",1,0,1,"",3,"0",1,1,"","conventional"
"234",211,1964,"CONGO II",1,1,0,0,1,1,1,0,11,0,1,0,1,0,1,0,"ben t",1,0,1,"",3,"0",1,1,"","conventional"
"235",212,1964,"YEMEN WAR III",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"samir",NA,NA,NA,"",NA,NA,NA,NA,"",""
"236",213,1962,"PLEIKU",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"samir",1,0,1,"",2,"0",1,1,"",""
"237",213,1965,"PLEIKU",1,1,1,1,0,0,0,1,0,14,0,1,0,1,0,1,"samir",1,0,1,"",3,"0",1,1,"",""
"238",213,1965,"PLEIKU",1,1,1,1,0,0,1,0,11,0,1,0,1,0,1,0,"samir",1,0,1,"",2,"0",1,1,"",""
"239",213,1965,"PLEIKU",1,1,1,1,0,0,1,1,11,14,1,1,1,1,1,1,"samir",1,0,1,"",3,"0",1,1,"",""
"240",214,1965,"RANN OF KUTCH",1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"samir",1,1,0,"",4,"1",1,1,"",""
"241",214,1965,"RANN OF KUTCH",2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"max",1,0,1,"",4,"1",1,1,"",""
"242",216,1965,"KASHMIR II",1,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,"ben t",1,0,1,"0",4,"0",1,1,"",""
"243",216,1965,"KASHMIR II",1,1,0,0,1,1,1,0,6,2,0,0,0,0,0,0,"ben t",0,0,1,"0",4,"0",1,1,"","CONVENTIONAL, ECONOMIC"
"244",216,1965,"KASHMIR II",1,1,0,0,1,1,1,1,6,14,0,1,0,1,0,1,"ben t",0,0,1,"0",4,"0",1,1,"NUCLEAR",""
"245",219,1966,"YEMEN WAR IV",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"ben t",1,0,0,"1",4,"0",1,1,"",""
"246",219,1966,"YEMEN WAR IV",1,1,0,0,1,1,1,0,11,0,1,0,1,0,1,0,"ben t",1,0,0,"1",4,"0",1,1,"",""
"247",219,1966,"YEMEN WAR IV",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"ben t",1,0,0,"1",2,"0",1,1,"",""
"248",219,1966,"YEMEN WAR IV",1,1,0,0,1,1,1,0,11,0,1,0,1,0,1,0,"ben t",1,0,0,"1",2,"0",1,1,"",""
"249",220,1966,"EL SAMU",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"ben t",1,1,0,"0",2,"1",1,1,"",""
"250",220,1966,"EL SAMU",2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"max",1,0,1,"0",2,"1",1,1,"",""
"251",222,1967,"SIX DAY WAR",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"ben t",1,1,0,"0",5,"1",1,1,"CONVENTIONAL, ECONOMIC","CONVENTIONAL"
"252",222,1967,"SIX DAY WAR",1,1,1,1,0,0,1,1,0,11,0,1,0,1,0,1,"ben t",0,1,0,"0",5,"1",1,1,"CONVENTIONAL, NUCLEAR",""
"253",222,1967,"SIX DAY WAR",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"ben t",1,1,0,"0",5,"1",1,1,"CONVENTIONAL",""
"254",222,1967,"SIX DAY WAR",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"ben t",1,1,0,"0",4,"1",1,1,"","CONVENTIONAL"
"255",222,1967,"SIX DAY WAR",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"ben t",1,1,0,"0",3,"1",1,1,"",""
"256",222,1967,"SIX DAY WAR",1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,"ben t",0,1,1,"0",2,"1",1,1,"ECONOMIC",""
"257",222,1967,"SIX DAY WAR",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"ben t",0,1,0,"0",1,"1",1,1,"",""
"258",222,1967,"SIX DAY WAR",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"ben t",0,1,0,"0",1,"1",1,1,"",""
"259",222,1967,"SIX DAY WAR",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"ben t",0,1,0,"0",1,"1",1,1,"",""
"260",222,1967,"SIX DAY WAR",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"ben t",0,1,0,"0",1,"1",1,1,"",""
"261",222,1967,"SIX DAY WAR",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"ben t",0,1,0,"0",1,"1",1,1,"",""
"262",222,1967,"SIX DAY WAR",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"ben t",1,1,0,"0",1,"1",1,1,"",""
"263",222,1967,"SIX DAY WAR",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"ben t",0,1,0,"0",1,"1",1,1,"",""
"264",222,1967,"SIX DAY WAR",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"ben t",0,1,0,"0",1,"1",1,1,"",""
"265",222,1967,"SIX DAY WAR",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"ben t",0,1,0,"0",1,"1",1,1,"",""
"266",222,1967,"SIX DAY WAR",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"ben t",0,1,0,"0",1,"1",1,1,"",""
"267",223,1967,"Cyprus II",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"ben t",1,1,1,"0",2,"0",1,1,"",""
"268",223,1967,"Cyprus II",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"ben t",1,0,1,"1",2,"0",1,1,"",""
"269",223,1967,"Cyprus II",2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"max",1,1,1,"0",2,"0",1,1,"",""
"270",224,1968,"PUEBLO",1,1,1,1,0,0,0,1,0,14,0,1,0,1,0,1,"ben t",0,0,1,"0",3,"1",1,1,"",""
"271",224,1968,"PUEBLO",1,1,1,1,0,0,1,1,11,14,1,1,1,1,1,1,"ben t",0,0,1,"0",2,"1",1,1,"","CONVENTIONAL"
"272",224,1968,"PUEBLO",2,1,1,1,0,0,0,1,0,14,0,1,0,1,0,1,"max",0,0,1,"0",3,"1",1,1,"",""
"273",225,1968,"TET OFFENSIVE",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"ben t",1,0,1,"0",3,"0",1,1,"",""
"274",225,1968,"TET OFFENSIVE",1,1,0,0,0,0,0,1,0,14,0,1,0,1,0,1,"ben t",1,0,1,"1",4,"0",1,1,"",""
"275",225,1968,"TET OFFENSIVE",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"ben t",1,0,1,"0",2,"0",1,1,"",""
"276",225,1968,"TET OFFENSIVE",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"ben t",1,0,1,"0",2,"0",1,1,"",""
"277",225,1968,"TET OFFENSIVE",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"ben t",1,0,1,"0",2,"0",1,1,"",""
"278",225,1968,"TET OFFENSIVE",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"ben t",1,0,1,"0",2,"0",1,1,"",""
"279",225,1968,"TET OFFENSIVE",1,1,0,0,1,1,1,0,11,0,1,0,1,0,1,0,"ben t",0,0,1,"0",2,"0",1,1,"",""
"280",225,1968,"TET OFFENSIVE",1,1,0,0,0,0,1,1,11,14,1,1,1,1,1,1,"ben t",0,0,1,"0",3,"0",1,1,"",""
"281",226,1968,"KARAMEH",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"ben t",1,1,0,"1",3,"1",1,1,"",""
"282",226,1968,"KARAMEH",2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"max",1,0,1,"1",3,"1",1,1,"",""
"283",227,1968,"PRAGUE SPRING",1,1,1,1,0,0,1,0,11,0,1,0,1,0,1,0,"ben t",1,0,1,"0",4,"1",1,1,"","CONVENTIONAL"
"284",227,1968,"PRAGUE SPRING",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"ben t",1,0,1,"0",3,"1",1,1,"","CONVENTIONAL"
"285",227,1968,"PRAGUE SPRING",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"ben t",1,0,1,"0",3,"1",1,1,"","CONVENTIONAL"
"286",227,1968,"PRAGUE SPRING",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"ben t",1,0,1,"0",3,"1",1,1,"","CONVENTIONAL"
"287",227,1968,"PRAGUE SPRING",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"ben t",1,0,1,"0",3,"1",1,1,"","CONVENTIONAL"
"288",230,1969,"VIETNAM SPRING OFF.",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"ben t",1,0,1,"0",4,"0",1,1,"",""
"289",230,1969,"VIETNAM SPRING OFF.",1,1,0,1,0,1,0,1,0,14,0,1,0,1,0,1,"ben t",1,0,1,"0",4,"0",1,1,"",""
"290",230,1969,"VIETNAM SPRING OFF.",1,1,0,0,1,1,0,1,0,14,0,1,0,1,0,1,"ben t",1,0,1,"0",3,"0",1,1,"",""
"291",231,1969,"USSURI RIVER",1,1,1,1,0,0,1,1,6,11,0,1,1,1,0,1,"ben t",1,0,0,"0",4,"1",1,1,"CONVENTIONAL","NUCLEAR, CONVENTIONAL"
"292",232,1969,"WAR OF ATTRITION",1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,"ben t",1,0,1,"1",4,"0",1,1,"",""
"293",232,1969,"WAR OF ATTRITION",1,1,0,1,0,1,1,1,11,0,1,0,1,0,1,0,"ben t",1,0,1,"1",4,"0",1,1,"",""
"294",232,1969,"WAR OF ATTRITION",1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,"ben t",1,0,1,"1",2,"0",1,1,"",""
"295",232,1969,"WAR OF ATTRITION",1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,"ben t",1,0,1,"1",3,"0",1,1,"",""
"296",232,1969,"WAR OF ATTRITION",1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,"ben t",1,0,1,"1",3,"0",1,1,"",""
"297",234,1969,"SHATT-AL-ARAB II",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"ben t",0,0,0,"0",1,"0",1,1,"CONVENTIONAL","CONVENTIONAL"
"298",235,1969,"FOOTBALL WAR",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"ben t",1,0,0,"0",1,"1",1,1,"",""
"299",237,1970,"INVASION OF CAMBODIA",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ben t",1,0,0,"0",3,"0",1,1,"CONVENTIONAL",""
"300",237,1970,"INVASION OF CAMBODIA",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"ben t",1,0,1,"0",3,"0",1,1,"",""
"301",237,1970,"INVASION OF CAMBODIA",1,1,0,0,1,1,0,1,0,14,0,1,0,1,0,1,"ben t",1,0,1,"0",3,"0",1,1,"",""
"302",238,1970,"BLACK SEPTEMBER",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"ben t",1,0,0,"1",3,"1",1,1,"CONVENTIONAL","CONVENTIONAL"
"303",238,1970,"BLACK SEPTEMBER",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"ben t",1,0,0,"0",2,"1",1,1,"CONVENTIONAL",""
"304",238,1970,"BLACK SEPTEMBER",1,1,1,1,0,0,1,0,14,0,1,0,1,0,1,0,"ben t",0,1,0,"0",3,"1",1,1,"","CONVENTIONAL"
"305",238,1970,"BLACK SEPTEMBER",1,1,1,1,0,0,1,0,14,0,1,0,1,0,1,0,"ben t",0,1,0,"0",2,"1",1,1,"","CONVENTIONAL"
"306",241,1971,"Invasion of Laos II",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"aiden t",0,0,0,"",3,"0",1,1,"","conventional"
"307",241,1971,"Invasion of Laos II",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"ben yan",1,0,1,"",3,"0",1,1,"","conventional"
"308",241,1971,"Invasion of Laos II",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"ben yan",1,0,0,"",4,"0",1,1,"","conventional"
"309",241,1971,"Invasion of Laos II",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ben yan",0,0,0,"1",3,"0",1,1,"","Conventional"
"310",241,1971,"Invasion of Laos II",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ben yan",1,0,0,"0",3,"0",1,1,"Conventional","Conventional"
"311",241,1971,"Invasion of Laos II",2,1,0,0,0,0,0,1,0,14,0,1,0,1,0,1,"ben yan",1,0,1,"0",3,"0",1,1,"Conventional","Conventional"
"312",241,1971,"Invasion of Laos II",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"max",1,0,0,"0",3,"0",1,1,"Conventional","Conventional"
"313",241,1971,"Invasion of Laos II",3,1,0,0,0,0,0,1,0,14,0,1,0,1,0,1,"max",1,0,1,"0",3,"0",1,1,"Conventional","Conventional"
"314",242,1971,"Bangladesh Liberation War",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"ben yan",1,0,0,"",4,"0",1,1,"conventional",""
"315",242,1971,"Bangladesh Liberation War",1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,"aiden t",1,0,0,"",4,"0",1,1,"conventional",""
"316",242,1971,"Bangladesh Liberation War",1,1,0,1,0,0,0,1,0,14,0,1,0,1,0,1,"ben yan",0,0,1,"",1,"0",1,1,"",""
"317",242,1971,"Bangladesh Liberation War",1,1,0,1,0,0,0,1,2,14,0,1,0,1,0,1,"aiden t",0,0,1,"",1,"0",1,1,"",""
"318",242,1971,"Bangladesh Liberation War",1,1,1,1,0,0,1,0,11,0,1,0,1,0,1,0,"aiden t",0,0,0,"",1,"0",1,1,"",""
"319",242,1971,"Bangladesh Liberation War",1,1,1,1,0,0,1,1,11,14,1,1,1,1,1,1,"aiden t",0,0,0,"",1,"0",1,1,"",""
"320",242,1971,"Bangladesh Liberation War",2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"aiden t",1,0,0,"0",5,"1",1,1,"Conventional","Conventional"
"321",242,1971,"Bangladesh Liberation War",2,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,"ben yan",1,1,0,"0",5,"0",1,1,"Conventional","Conventional"
"322",242,1971,"Bangladesh Liberation War",2,1,0,0,0,0,0,1,0,14,0,1,0,1,0,1,"ben yan",0,0,1,"0",1,"0",1,1,"",""
"323",242,1971,"Bangladesh Liberation War",2,1,0,0,0,0,0,1,2,14,0,1,0,1,0,1,"ben yan",0,1,1,"0",1,"0",1,1,"",""
"324",242,1971,"Bangladesh Liberation War",2,1,1,1,0,0,1,0,11,0,1,0,1,0,1,0,"ben yan",0,0,0,"0",1,"0",1,1,"",""
"325",242,1971,"Bangladesh Liberation War",2,1,1,1,0,0,1,1,11,14,1,1,1,1,1,1,"aiden t",0,0,1,"0",1,"0",1,1,"",""
"326",243,1971,"Chad/Libya I",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"aiden t",0,0,0,"",1,"1",1,1,"other",""
"327",243,1971,"Chad/Libya I",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ben yan",0,0,0,"0",1,"1",1,1,"Other","Other"
"328",245,1971,"Tanzania / Uganda I",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"ben yan",1,0,0,"",3,"0",1,1,"conventional",""
"329",245,1971,"Tanzania / Uganda I",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"aiden t",1,0,0,"",2,"0",1,1,"conventional",""
